,ep,time,reward,cum_score,best_score,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,states
768,768,5.0399999999999805,-245.90000000000003,-273.57877604166697,873.8999999999996,-2.473320550594539,-11.82229860315669,56.05863557092475,-1.3745356476149735,-5.921787930748568,8.998107568035445,"[ -2.42400823 -11.59163056  55.7033769    2.2166564    2.33107633
   0.          -2.44671298 -11.70511118  55.88023894   2.79428723
   2.90832628   0.          -2.47332055 -11.8222986   56.05863557
   3.37193298   3.48555868   0.        ]"
769,769,5.0399999999999805,-242.66666666666669,-273.538578240139,873.8999999999996,-2.090251008991714,32.26266660051108,52.84176895159926,-1.259492276317662,10.321063599252293,7.681351907059133,"[-2.04372943 31.85170728 52.54241753  2.70834602  2.4887344   0.
 -2.06537049 32.05719907 52.69017257  3.28628001  3.06574154  0.
 -2.09025101 32.2626666  52.84176895  3.86419911  3.64271218  0.        ]"
770,770,5.0399999999999805,-245.5,-273.5021645021648,873.8999999999996,-2.1826257275176815,20.675206419248866,55.69103833369078,-1.3058177140397178,6.363255780877037,8.72783263973781,"[-2.13597702 20.41832206 55.34973659  2.46657732  2.38539087  0.
 -2.15726751 20.54776289 55.51872376  3.04398258  2.96303333  0.
 -2.18262573 20.67520642 55.69103833  3.62143253  3.54065505  0.        ]"
771,771,5.0399999999999805,-246.39999999999998,-273.46701253782993,873.8999999999996,-2.1313994370558036,13.179073364111362,56.577538425001556,-1.3134600369614284,3.86828316274145,9.122060016103116,"[-2.08632832 13.02098214 56.21933426  2.40293185  2.26011867  0.
 -2.10639308 13.10118592 56.39713987  2.98071631  2.83652109  0.
 -2.13139944 13.17907336 56.57753843  3.55852874  3.41296751  0.        ]"
772,772,5.0399999999999805,-246.1,-273.4315630397239,873.8999999999996,-2.225246669556732,15.72385165895084,56.299981854980686,-1.3110878199438436,4.794938314608611,9.04826662180193,"[-2.17720037 15.53017785 55.9456787   2.5300977   2.45032134  0.
 -2.19949303 15.62792366 56.1211473   3.10569138  3.02758778  0.
 -2.22524667 15.72385166 56.29998185  3.68129549  3.60483541  0.        ]"
773,773,5.0399999999999805,-245.63333333333333,-273.39560155239354,873.8999999999996,-2.2065213321353117,18.910281631752433,55.80379874259295,-1.3047374388122956,7.727932429278484,8.416888689174652,"[-2.16036445 18.60144238 55.47451538  2.62998634  2.34979106  0.
 -2.18130237 18.75621569 55.63751156  3.20720746  2.92745192  0.
 -2.20652133 18.91028163 55.80379874  3.78431763  3.5051371   0.        ]"
774,774,5.0399999999999805,-246.93333333333334,-273.36141257536633,873.8999999999996,-2.3370922551517217,-0.38330427366028863,57.133235732124774,-1.3350087190632502,-2.5791073889438914,9.368393795704364,"[-2.28735915 -0.28383479 56.765156    2.43637511  2.4770922   0.
 -2.31074346 -0.3322223  56.94784163  3.01316614  3.05301581  0.
 -2.33709226 -0.38330427 57.13323573  3.58995346  3.62895063  0.        ]"
775,775,5.0399999999999805,-246.96666666666667,-273.32735483870994,873.8999999999996,-2.3080551603179074,2.960351362161363,57.140011650601835,-1.3378580071456252,-1.0558254057330343,9.408714462101722,"[-2.259049    2.99783706 56.77010736  2.36062633  2.43107898  0.
 -2.28183428  2.98066255 56.95378078  2.93729242  3.00790575  0.
 -2.30805516  2.96035136 57.14001165  3.51393589  3.58474544  0.        ]"
776,776,5.0399999999999805,-246.9,-273.29329896907245,873.8999999999996,-2.2293603532357684,5.241926585238768,57.08102881855491,-1.318421886382553,-0.3733133214433597,9.40449314691065,"[-2.18059129  5.25273621 56.71166487  2.40846861  2.4665724   0.
 -2.20338729  5.24877258 56.89494567  2.98513426  3.0433218   0.
 -2.22936035  5.24192659 57.08102882  3.56171721  3.62006497  0.        ]"
777,777,5.0399999999999805,-246.7,-273.2590733590736,873.8999999999996,-2.29604987176545,-4.543488587916239,56.867314282505625,-1.3201450440088045,-5.175606434946827,9.000443108862447,"[-2.24638226 -4.34229616 56.51293688  2.27739262  2.50355421  0.
 -2.26988284 -4.44105882 56.68907898  2.85318321  3.08047038  0.
 -2.29604987 -4.54348859 56.86731428  3.42901825  3.6573961   0.        ]"
778,778,5.0399999999999805,-243.89999999999998,-273.22133676092574,873.8999999999996,-1.9480942494392093,28.247758385305023,54.041230841336244,-1.2519308741371693,10.881071823183728,7.393423883548761,"[-1.90526162 27.81403688 53.7528677   2.64393639  2.28000066  0.
 -1.9242415  28.03092669 53.89542742  3.22082814  2.85709646  0.
 -1.94809425 28.24775839 54.04123084  3.79767734  3.43419223  0.        ]"
779,779,5.0399999999999805,-245.90000000000003,-273.1862644415921,873.8999999999996,-2.51565986005408,-10.540832713461839,56.10454725809897,-1.3716759950574506,-5.7256145304616295,9.026411297609766,"[ -2.46486456 -10.31684106  55.74918765   2.32166633   2.43878298
   0.          -2.48871463 -10.42720213  55.92581354   2.8980476
   3.0156996    0.          -2.51565986 -10.54083271  56.10454726
   3.47450575   3.59264439   0.        ]"
780,780,5.0399999999999805,-246.1,-273.15153846153873,873.8999999999996,-2.5387808204938827,-10.10246241174405,56.2995486381428,-1.3163959649665906,-6.3018159520444845,8.934587794832398,"[ -2.48638318  -9.85426001  55.94878476   2.41124499   2.67758582
   0.          -2.51197351  -9.97693497  56.1228413    2.98693781
   3.25484294   0.          -2.53878082 -10.10246241  56.29954864
   3.56267819   3.83204621   0.        ]"
781,781,5.0399999999999805,-246.66666666666669,-273.1176269739653,873.8999999999996,-2.333261974061776,9.40791685562119,56.84639388260434,-1.3453877833360726,3.6241034577303934,9.128295882083497,"[-2.2865291   9.26034147 56.48798035  2.46437755  2.27920259  0.
 -2.30752325  9.33512918 56.66584456  3.04181131  2.85488743  0.
 -2.33326197  9.40791686 56.84639388  3.61918872  3.4305717   0.        ]"
782,782,5.0399999999999805,-245.16666666666669,-273.08188405797125,873.8999999999996,-2.2505459618708925,21.642740649238146,55.32250271130065,-1.3159757519158601,6.280010949889581,8.67354689628174,"[-2.20346774 21.38960608 54.98327706  2.49728296  2.38552135  0.
 -2.22498412 21.51707156 55.15123258  3.07441529  2.96130107  0.
 -2.25054596 21.64274065 55.32250271  3.65157521  3.53713183  0.        ]"
783,783,5.0399999999999805,-245.13333333333333,-273.0461898680292,873.8999999999996,-2.1701438969340057,21.750314679665383,55.29844838766853,-1.3004450035067427,7.620450087431455,8.4179832950024,"[-2.12445553 21.44463088 54.96930184  2.54469129  2.33705244  0.
 -2.14508938 21.59809453 55.13224396  3.12149864  2.91311608  0.
 -2.1701439  21.75031468 55.29844839  3.69829625  3.48916904  0.        ]"
784,784,5.0399999999999805,-246.59999999999997,-273.01245748299345,873.8999999999996,-2.2700728032240622,11.165608797476692,56.79106063547606,-1.3280235270387288,3.348896245474405,9.223660090520841,"[-2.22267602 11.02840755 56.429196    2.43631618  2.36725515  0.
 -2.2443262  11.09819975 56.60866957  3.01273861  2.943822    0.
 -2.2700728  11.1656088  56.79106064  3.58917488  3.5203833   0.        ]"
785,785,5.0399999999999805,-246.3,-272.97842887473485,873.8999999999996,-2.448966160166008,-5.784921648321014,56.485673658838465,-1.370948116493379,-3.083405891773199,9.258668693357269,"[-2.39979368 -5.66699527 56.12084471  2.29599642  2.34690282  0.
 -2.422402   -5.72428145 56.30225706  2.87167636  2.92279924  0.
 -2.44896616 -5.78492165 56.48567366  3.44731577  3.49867123  0.        ]"
786,786,5.0399999999999805,-246.53333333333336,-272.94478371501293,873.8999999999996,-2.133792980907335,13.580095744014866,56.73293869551539,-1.3001055406614235,2.0396560871448175,9.304514559625108,"[-2.08621939 13.494957   56.36801782  2.43645056  2.44579177  0.
 -2.10827894 13.53883119 56.54895164  3.01472703  3.02283956  0.
 -2.13379298 13.58009574 56.7329387   3.59302326  3.59984144  0.        ]"
787,787,5.0399999999999805,-246.8,-272.9115628970777,873.8999999999996,-2.511859614242534,2.76537892833657,56.97105152322662,-1.3010816151043902,-2.269408300579663,9.32883278069451,"[-2.45945062  2.85351489 56.60535241  2.52361286  2.72313552  0.
 -2.4851542   2.81061547 56.78655604  3.10019672  3.30036083  0.
 -2.51185961  2.76537893 56.97105152  3.67679849  3.87754891  0.        ]"
788,788,5.0399999999999805,-246.7,-272.878299492386,873.8999999999996,-2.237421491119971,7.603133013399272,56.910789492258466,-1.313133517671913,0.06749436316029014,9.405854431608878,"[-2.18828829  7.59687254 56.5416757   2.45089318  2.5028954   0.
 -2.21140517  7.60132935 56.72472641  3.02758191  3.0801294   0.
 -2.23742149  7.60313301 56.91078949  3.60428804  3.65733931  0.        ]"
789,789,5.0399999999999805,-246.13333333333335,-272.8444021968739,873.8999999999996,-2.526283440379904,10.262016436502737,56.309319125636634,-1.370276825705668,5.267088506960535,8.879374133951577,"[-2.47632577 10.05169669 55.96143429  2.68131956  2.41693     0.
 -2.49947283 10.15721772 56.13371612  3.25875018  2.99331401  0.
 -2.52628344 10.26201644 56.30931913  3.83622728  3.5697407   0.        ]"
790,790,5.0399999999999805,-246.86666666666667,-272.811518987342,873.8999999999996,-2.4434758786162583,2.759796046001545,57.04829156759925,-1.3279188945090323,-0.5570419883017408,9.517340218678923,"[-2.39187997  2.78001545 56.67508016  2.5588584   2.61288569  0.
 -2.41670464  2.77091378 56.86002313  3.13559739  3.19060394  0.
 -2.44347588  2.75979605 57.04829157  3.71234306  3.76833488  0.        ]"
791,791,5.0399999999999805,-246.23333333333335,-272.77791824694503,873.8999999999996,-2.1896605335082753,-1.3489867525291734,56.38735476497498,-1.3082731633290208,-5.932773150149533,8.523560349228124,"[-2.14173131 -1.11935514 56.05075796  2.12255573  2.42210184  0.
 -2.16404482 -1.23196028 56.2183811   2.6984224   2.99876117  0.
 -2.18966053 -1.34898675 56.38735476  3.27432089  3.57539553  0.        ]"
792,792,5.0399999999999805,-246.7,-272.7449915824918,873.8999999999996,-2.209778850848583,7.903032673229502,56.87351175084502,-1.3264705914110997,0.6188838791357713,9.306797148148453,"[-2.16251135  7.87264931 56.50753342  2.28348364  2.36006487  0.
 -2.18408757  7.8895714  56.68933147  2.86019475  2.93794897  0.
 -2.20977885  7.90303267 56.87351175  3.43687332  3.51577377  0.        ]"
793,793,5.0399999999999805,-246.36666666666667,-272.7117276166459,873.8999999999996,-2.4088345317289654,-6.587270428368633,56.54658147696824,-1.3657114029613882,-3.222555098522895,9.29178517211255,"[-2.35951799 -6.46300892 56.1808108   2.35599074  2.36865673  0.
 -2.38229202 -6.52362071 56.3625813   2.93200383  2.94489988  0.
 -2.40883453 -6.58727043 56.54658148  3.50806429  3.52118319  0.        ]"
794,794,5.0399999999999805,-246.5,-272.67871536523955,873.8999999999996,-2.2837164615601706,-6.322655927988355,56.71700650125432,-1.3408008247563812,-3.80081795376628,9.32730491119316,"[-2.23474662 -6.17517061 56.34994523  2.36521923  2.40815557  0.
 -2.2575132  -6.24739632 56.53231961  2.9421665   2.98550096  0.
 -2.28371646 -6.32265593 56.7170065   3.51904549  3.56291734  0.        ]"
795,795,5.0399999999999805,-245.36666666666667,-272.6443605870023,873.8999999999996,-2.4333091998461476,-13.008295800633782,55.532225961068356,-1.3013097329118752,-9.366421002651293,8.041219993814904,"[ -2.3826105  -12.63887244  55.21606613   2.27339366   2.60114522
   0.          -2.40713205 -12.82188625  55.37318608   2.84987146
   3.17745349   0.          -2.4333092  -13.0082958   55.53222596
   3.42629176   3.75370446   0.        ]"
796,796,5.0399999999999805,-246.8,-272.6118927973202,873.8999999999996,-2.21430288500328,4.054116004052821,56.99414190189862,-1.309405956738219,-2.166833837093344,9.290229308919743,"[-2.16531782  4.1360433  56.62908932  2.36920554  2.49815232  0.
 -2.18837977  4.09667502 56.81029802  2.94579527  3.07493482  0.
 -2.21430289  4.054116   56.9941419   3.52241229  3.65168922  0.        ]"
797,797,5.0399999999999805,-241.0,-272.5722291928066,873.8999999999996,-2.193777939000609,35.633490718475514,51.14598260299197,-1.2627718450086138,14.193400878942697,5.7906261925092215,"[-2.15190051 35.06883181 50.92165375  2.65087618  2.20019827  0.
 -2.17009459 35.35080028 51.03225169  3.22750879  2.77589214  0.
 -2.19377794 35.63349072 51.1459826   3.80416404  3.35152444  0.        ]"
798,798,5.0399999999999805,-244.93333333333334,-272.5375939849626,873.8999999999996,-2.2876488185116397,22.497303651407023,55.091036215960244,-1.3124564194916926,7.76935104169575,8.400891526370748,"[-2.24020599 22.1864502  54.76276223  2.60965114  2.41399761  0.
 -2.26202383 22.3423437  54.92513998  3.18647894  2.99047226  0.
 -2.28764882 22.49730365 55.09103622  3.763349    3.56697888  0.        ]"
799,799,5.0399999999999805,-243.93333333333334,-272.50179390905316,873.8999999999996,-2.3685281063825263,-18.69027439036512,54.0843698372915,-1.3040325217155542,-12.053122456159366,7.020941397239588,"[ -2.31957445 -18.21532557  53.80647456   2.05351063   2.45831439
   0.          -2.34281683 -18.45071719  53.94512008   2.62993901
   3.03545535   0.          -2.36852811 -18.69027439  54.08436984
   3.20642864   3.61262073   0.        ]"
800,800,5.0399999999999805,-245.8,-272.4684166666668,873.8999999999996,-2.2530237090142298,18.686622211540502,55.974156447161306,-1.3073299448692126,3.986610118348494,9.05142263076806,"[-2.20436051 18.52411665 55.61987998  2.46426587  2.49923675  0.
 -2.22714778 18.60657785 55.79531956  3.04075856  3.07610556  0.
 -2.25302371 18.68662221 55.97415645  3.61726526  3.65297918  0.        ]"
801,801,5.0399999999999805,-246.53333333333336,-272.4360382854767,873.8999999999996,-2.2624686516210013,10.220645431057212,56.72446472576267,-1.331860326025521,1.2716510736408972,9.276203373293875,"[-2.21419067 10.16473592 56.36018919  2.33251818  2.41137764  0.
 -2.23646345 10.19431795 56.54098143  2.90892829  2.98868849  0.
 -2.26246865 10.22064543 56.72446473  3.48533617  3.56602839  0.        ]"
802,802,5.0399999999999805,-246.9,-272.40419783873665,873.8999999999996,-2.2487272525550015,5.785938474424289,57.05669451670591,-1.3358057365910594,1.028043990669216,9.382105066942254,"[-2.20158728  5.74087715 56.68787384  2.39558333  2.32331979  0.
 -2.22298759  5.76473892 56.8710181   2.97261979  2.90002439  0.
 -2.24872725  5.78593847 57.05669452  3.54965431  3.47673593  0.        ]"
803,803,5.0399999999999805,-246.7,-272.3721876297221,873.8999999999996,-2.486149925662391,-6.922138098839585,56.8682532942663,-1.3275961817192952,-3.8509734386069807,9.446108234842923,"[-2.43396488 -6.76989107 56.49776619  2.56216269  2.64070275  0.
 -2.45926714 -6.84506116 56.68142662  3.13941775  3.21824397  0.
 -2.48614993 -6.9221381  56.86825329  3.71668541  3.79578631  0.        ]"
804,804,5.0399999999999805,-246.5,-272.34000829187414,873.8999999999996,-2.4146574048483913,11.363405927386879,56.676508102457184,-1.3426252089260116,2.2782343663047593,9.281404615631002,"[-2.36505474 11.2688634  56.31257553  2.44769891  2.46559009  0.
 -2.38821011 11.31741228 56.49298462  3.02399505  3.0426095   0.
 -2.4146574  11.36340593 56.6765081   3.60023052  3.61968849  0.        ]"
805,805,5.0399999999999805,-246.59999999999997,-272.30803312629416,873.8999999999996,-2.4576448236617066,2.0463495503783125,56.796293460595706,-1.3777771357671154,2.177643341536886,9.266602962409257,"[-2.409047    1.95723005 56.43238047  2.52571748  2.30845075  0.
 -2.43112382  2.00267695 56.61295488  3.10405504  2.88467203  0.
 -2.45764482  2.04634955 56.79629346  3.68241638  3.46096453  0.        ]"
806,806,5.0399999999999805,-245.63333333333333,-272.27493796526073,873.8999999999996,-2.0713332453335918,18.426556988941336,55.8019460201872,-1.301385025567729,4.339718275473107,8.962249916737768,"[-2.02653458 18.24832751 55.45030622  2.31156505  2.28283598  0.
 -2.04650744 18.33890106 55.62482623  2.88861924  2.86029238  0.
 -2.07133325 18.42655699 55.80194602  3.46562379  3.43774752  0.        ]"
807,807,5.0399999999999805,-246.9,-272.243494423792,873.8999999999996,-2.3569800277350677,2.3566794639049693,57.11887270087884,-1.3565246186035187,1.1561313160373348,9.393862572896685,"[-2.30859771  2.30746939 56.74983041  2.46922348  2.34727064  0.
 -2.33072502  2.33319722 56.93298702  3.04605004  2.92397197  0.
 -2.35698003  2.35667946 57.1188727   3.62291468  3.50073795  0.        ]"
808,808,5.0399999999999805,-247.2,-272.2125000000002,873.8999999999996,-2.176351686623521,0.5581026867309418,57.35922695047327,-1.3244833635226017,-1.6770088582076565,9.392081664030647,"[-2.12960042  0.61934312 56.98908813  2.2612989   2.31993179  0.
 -2.15083543  0.59048043 57.17316367  2.83844456  2.8967678   0.
 -2.17635169  0.55810269 57.35922695  3.41568917  3.4735887   0.        ]"
809,809,5.0399999999999805,-246.8,-272.18108776267013,873.8999999999996,-2.3261443012801495,4.409115441710099,56.9773519064646,-1.3474510152569825,1.850657145616479,9.305532700842548,"[-2.27824607  4.33253432 56.6118852   2.4939052   2.34036722  0.
 -2.30010053  4.37184712 56.7932335   3.06991125  2.91632307  0.
 -2.3261443   4.40911544 56.97735191  3.64590021  3.49225687  0.        ]"
810,810,5.0399999999999805,-245.7,-272.1483950617286,873.8999999999996,-2.2662950473124734,17.446894643373874,55.86928314506392,-1.3228615732681475,4.335719384832654,8.972703327613315,"[-2.21872869 17.26963808 55.51783141  2.39271615  2.39709228  0.
 -2.24054307 17.3596093  55.69202053  2.96839224  2.97482036  0.
 -2.26629505 17.44689464 55.86928315  3.54408204  3.55248354  0.        ]"
811,811,5.0399999999999805,-243.56666666666666,-272.1131524866422,873.8999999999996,-2.1315509580179928,28.706097208628904,53.719329009818175,-1.276976495806688,11.031535337666602,7.337062083772468,"[-2.08761244 28.26637477 53.43329825  2.64150883  2.28802291  0.
 -2.10717047 28.48626597 53.5746685   3.21910734  2.86441957  0.
 -2.13155096 28.70609721 53.71932901  3.79668879  3.44080465  0.        ]"
812,812,5.0399999999999805,-246.8,-272.0819786535306,873.8999999999996,-2.421916786308266,0.2381558686198453,56.998371732625806,-1.3219751361671224,-2.5993062473113575,9.37874788576561,"[-2.37064369  0.33862604 56.63031922  2.46017273  2.60434417  0.
 -2.39529809  0.28973361 56.81284433  3.03726867  3.18270421  0.
 -2.42191679  0.23815587 56.99837173  3.614279    3.76105551  0.        ]"
813,813,5.0399999999999805,-243.53333333333336,-272.04686346863485,873.8999999999996,-1.9002943182687044,30.30158923158529,53.688542198840565,-1.2429071314182631,9.747619693091488,7.709352289018787,"[-1.86003911 29.91030872 53.38728882  2.4292814   2.15318326  0.
 -1.87723709 30.10658895 53.53655762  3.00663327  2.72847925  0.
 -1.90029432 30.30158923 53.6885422   3.58400207  3.30372928  0.        ]"
814,814,5.0399999999999805,-246.7,-272.01572481572504,873.8999999999996,-2.4356951237205653,-1.4487573620772758,56.88930263644205,-1.334131650398309,-2.8290581309184875,9.4026123082027,"[-2.38446663 -1.33842122 56.52031518  2.49990579  2.57103033  0.
 -2.40897933 -1.39241217 56.70330324  3.07741611  3.14766149  0.
 -2.43569512 -1.44875736 56.88930264  3.65495048  3.72426661  0.        ]"
815,815,5.0399999999999805,-247.10000000000002,-271.98515337423333,873.8999999999996,-2.2515587521052116,5.915622695173523,57.27895382759873,-1.3294507088716319,1.1812422628038044,9.433313856520416,"[-2.20322076  5.86513296 56.90856356  2.45857798  2.41422673  0.
 -2.22557675  5.89159269 57.09231377  3.03492624  2.99129799  0.
 -2.25155875  5.9156227  57.27895383  3.61126248  3.56837725  0.        ]"
816,816,5.0399999999999805,-247.10000000000002,-271.9546568627453,873.8999999999996,-2.3778434618923145,-0.7087838436837604,57.290337356523146,-1.3500454559746757,-0.8837100737508707,9.509427738948778,"[-2.32844199 -0.6764798  56.91666821  2.47671897  2.42144323  0.
 -2.35141692 -0.69145578 57.10212042  3.05382327  2.99714843  0.
 -2.37784346 -0.70878384 57.29033736  3.63087545  3.57278748  0.        ]"
817,817,5.0399999999999805,-246.5,-271.92350061199534,873.8999999999996,-2.4225020009833464,-7.514467547301174,56.69495176661993,-1.3562844187495857,-4.1869872078644494,9.323372695077953,"[-2.37194868 -7.35114637 56.32833322  2.39616248  2.4686037   0.
 -2.39575234 -7.43135651 56.51039929  2.97344337  3.04596969  0.
 -2.422502   -7.51446755 56.69495177  3.55074175  3.62328214  0.        ]"
818,818,5.0399999999999805,-247.10000000000002,-271.89315403423007,873.8999999999996,-2.1860618806851804,5.422000312159044,57.31658580251091,-1.3112628685277536,-0.3899285169158518,9.475127755059644,"[-2.13734798  5.43356862 56.94448389  2.41638169  2.48061813  0.
 -2.16017144  5.42921159 57.12910382  2.99398038  3.05832716  0.
 -2.18606188  5.42200031 57.3165858   3.57150774  3.63604016  0.        ]"
819,819,5.0399999999999805,-247.0,-271.8627594627597,873.8999999999996,-2.2250608191533128,4.346110439894179,57.20546037306043,-1.335034281342113,1.2633310624840304,9.363254942736019,"[-2.17864178  4.29157039 56.8371468   2.38052295  2.2790524   0.
 -2.19951534  4.32015937 57.02011865  2.95699787  2.85484563  0.
 -2.22506082  4.34611044 57.20546037  3.53346186  3.43063848  0.        ]"
820,820,5.0399999999999805,-247.0,-271.83243902439045,873.8999999999996,-2.14713192055211,0.036637924514025,57.19785383200598,-1.303059486674857,-3.7951365873331455,9.125695257962061,"[-2.09929925e+00  1.81963709e-01  5.68382346e+01  2.23100142e+00
  2.43683971e+00  0.00000000e+00 -2.12157236e+00  1.11258056e-01
  5.70170687e+01  2.80682260e+00  3.01390869e+00  0.00000000e+00
 -2.14713192e+00  3.66379245e-02  5.71978538e+01  3.38263004e+00
  3.59102290e+00  0.00000000e+00]"
821,821,5.0399999999999805,-246.7,-271.8018270401951,873.8999999999996,-2.3934758867875674,5.327881286719248,56.884015289845365,-1.3521588744826534,1.8787732674652207,9.338689486427436,"[-2.34422476  5.24984302 56.51754218  2.47967068  2.41661864  0.
 -2.36703498  5.28999569 56.69928925  3.05635499  2.99293691  0.
 -2.39347589  5.32788129 56.88401529  3.6330375   3.56915255  0.        ]"
822,822,5.0399999999999805,-246.7,-271.77128953771313,873.8999999999996,-2.1099494574751403,12.462694049934127,56.89236951813521,-1.3074930201956965,3.9869418378464805,9.063536433180404,"[-2.06597974 12.29890999 56.53610381  2.31901944  2.20906091  0.
 -2.08529239 12.3821329  56.71309573  2.8952268   2.78507286  0.
 -2.10994946 12.46269405 56.89236952  3.47143915  3.36110751  0.        ]"
823,823,5.0399999999999805,-239.7,-271.73232077764305,873.8999999999996,-2.156803953044639,23.521602085443195,49.644218132267625,-1.5886110772209496,5.162434102070684,-3.083693548481129,"[-2.0931642  23.28931109 49.75000359  1.1250954   2.70816854  0.
 -2.12401108 23.41173333 49.70159946  1.21932406  3.28535721  0.
 -2.15680395 23.52160209 49.64421813  1.31132965  3.86254722  0.        ]"
824,824,5.0399999999999805,-246.43333333333334,-271.7016181229776,873.8999999999996,-2.29233314802329,12.542601929528137,56.61187612654495,-1.3360066476086043,3.1318791297111943,9.17892886814603,"[-2.2448737  12.41375083 56.25171704  2.41259688  2.35255916  0.
 -2.26649328 12.47943724 56.4303789   2.98952356  2.92859383  0.
 -2.29233315 12.54260193 56.61187613  3.56649256  3.50469161  0.        ]"
825,825,5.0399999999999805,-246.63333333333333,-271.6712323232326,873.8999999999996,-2.400350104505119,7.060227908721882,56.828420667031786,-1.3539557059022962,1.7371903743282886,9.30035240626273,"[-2.35130602  6.9869284  56.46335319  2.41430439  2.40154691  0.
 -2.37393871  7.02491815 56.64446467  2.99051754  2.97826868  0.
 -2.4003501   7.06022791 56.82842067  3.56675029  3.55497919  0.        ]"
826,826,5.0399999999999805,-241.70000000000005,-271.6349475383376,873.8999999999996,-2.137235017369425,23.660820718074152,51.655602376137004,-1.7259987173043534,7.480136864015526,-0.8089563570504129,"[-2.08372216 23.35819719 51.656617    6.27165417  2.12484856  0.
 -2.10581713 23.51015087 51.66327282  0.12312883  2.70208956  0.
 -2.13723502 23.66082072 51.65560238  0.2534931   3.27935953  0.        ]"
827,827,5.0399999999999805,-244.3,-271.60189439742066,873.8999999999996,-2.217760828447113,-20.99663445185244,54.457745230071055,-1.2910104490104855,-10.925078939645674,7.870320111566283,"[ -2.16951221 -20.56485499  54.14770048   2.23452797   2.45530536
   0.          -2.19234817 -20.77907401  54.30195604   2.81137943
   3.03161754   0.          -2.21776083 -20.99663445  54.45774523
   3.38827679   3.60792496   0.        ]"
828,828,5.0399999999999805,-247.3,-271.57254428341406,873.8999999999996,-2.16109966503312,6.874115100458414,57.486062392307275,-1.3111404378673026,1.1445686085901587,9.484521717568668,"[-2.11324349  6.82485135 57.11362132  2.44343594  2.43065567  0.
 -2.13541945  6.85076014 57.29839503  3.01979226  3.00716089  0.
 -2.16109967  6.8741151  57.48606239  3.59619447  3.58368263  0.        ]"
829,829,5.0399999999999805,-247.0,-271.54290309609996,873.8999999999996,-2.2924882163013223,2.2293215823107597,57.179632650692184,-1.3334666275005171,-2.1215919127049223,9.32718369538664,"[-2.24382096  2.30851654 56.81251574  2.29272934  2.41822284  0.
 -2.26640155  2.2706892  56.99494227  2.86926575  2.99552562  0.
 -2.29248822  2.22932158 57.17963265  3.44579631  3.57281749  0.        ]"
830,830,5.0399999999999805,-246.8,-271.5130923694781,873.8999999999996,-2.1338403241235486,10.337745678056622,56.968145214521265,-1.312123903570377,1.2589587523503707,9.291662549251111,"[-2.08719843 10.2822436  56.60294935  2.31441778  2.35843191  0.
 -2.10844972 10.31161423 56.78429994  2.89091554  2.93459116  0.
 -2.13384032 10.33774568 56.96814521  3.46746599  3.51071876  0.        ]"
831,831,5.0399999999999805,-246.23333333333335,-271.48267148014463,873.8999999999996,-2.2914790053476914,-8.075022924916752,56.42170876526829,-1.3181396872606141,-5.951756135724293,8.985153721685114,"[-2.24177374 -7.84161342 56.06837202  2.3523788   2.50637951  0.
 -2.26534114 -7.95674568 56.24388254  2.92925732  3.0835624   0.
 -2.29147901 -8.07502292 56.42170877  3.50615286  3.66074289  0.        ]"
832,832,5.0399999999999805,-246.3,-271.452403846154,873.8999999999996,-2.3606026462025604,13.986303485792874,56.45677820226066,-1.3171228081324482,3.6195850426654768,9.228694571303144,"[-2.31075161 13.84049348 56.09529358  2.60907578  2.54195144  0.
 -2.33434849 13.91413541 56.27427484  3.18559519  3.11839487  0.
 -2.36060265 13.98630349 56.4567782   3.76207751  3.69487664  0.        ]"
833,833,5.0399999999999805,-246.63333333333333,-271.4226090436176,873.8999999999996,-2.4259944725567117,8.525002879917206,56.826151546520485,-1.354756073073131,2.977164610817688,9.284928047847757,"[-2.37657306  8.40364083 56.46202714  2.515922    2.42244368  0.
 -2.39947619  8.46531454 56.64252507  3.09249866  2.99964255  0.
 -2.42599447  8.52500288 56.82615155  3.66896437  3.57689235  0.        ]"
834,834,5.0399999999999805,-246.36666666666667,-271.3925659472424,873.8999999999996,-2.295699775845303,-5.266734632578479,56.53642834010937,-1.3320963457900366,-5.491717102215685,8.84125296242205,"[-2.24714162 -5.05386822 56.18752596  2.18780094  2.40001351  0.
 -2.26969319 -5.15829144 56.36118673  2.76395495  2.97610785  0.
 -2.29569978 -5.26673463 56.53642834  3.34016354  3.55218058  0.        ]"
835,835,5.0399999999999805,-235.06666666666666,-271.34906187624773,873.8999999999996,-2.078090955225918,17.829524654048154,44.91850779100283,-1.7319072272471852,4.476428624722002,-6.840493338254495,"[-2.01255811 17.64973742 45.21047785  3.04623065  2.55995791  0.
 -2.04346553 17.73991838 45.06013142  3.1177859   3.13765693  0.
 -2.07809096 17.82952465 44.91850779  3.1883175   3.71534561  0.        ]"
836,836,5.0399999999999805,-227.4666666666667,-271.29657097288697,873.8999999999996,-2.5444721014291782,17.644508571566753,37.248538618695164,-1.9923754658130766,5.055691554715361,-12.862135261162688,"[-2.47162612 17.46762989 37.74886099  4.82257743  2.44916114  0.
 -2.50540757 17.55005835 37.502118    4.87369425  3.02688572  0.
 -2.5444721  17.64450857 37.24853862  4.92403784  3.60457183  0.        ]"
